,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,Id,KitchenAbvGr,KitchenQual,LotArea,LotConfig,LotFrontage,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,CentralAir_N,CentralAir_Y,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,Street_Grvl,Street_Pave,Utilities_AllPub,Utilities_ELO,Utilities_NoSeWa,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,target1
760,864,0,0,2,0.0,3.0,1.0,612.0,0.0,3.0,1.0,0.0,0.0,2.0,252.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,300.0,1.0,5.0,1.0,5.0,1.0,2008.0,864,0,1.0,4.0,761,1,2.0,9100,4.0,70.0,0,20,1.0,0.0,3.0,450,10,0,6,6,2.0,0,0.0,1.0,3.0,4.0,8.0,0,5,864.0,0,1959,1959,2009,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,127500
761,1301,0,0,2,0.0,3.0,2.0,405.0,0.0,2.0,1.0,0.0,0.0,2.0,740.0,1.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,2.0,1,5.0,440.0,2.0,3.0,1.0,3.0,1.0,1965.0,1301,0,1.0,2.0,762,1,1.0,6911,2.0,60.0,0,30,0.0,0.0,2.0,0,10,0,5,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,1145.0,0,1924,1950,2009,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,100000
762,764,783,0,3,0.0,3.0,2.0,24.0,0.0,6.0,1.0,0.0,0.0,3.0,732.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,2.0,2,7.0,614.0,2.0,3.0,1.0,3.0,5.0,2009.0,1547,1,1.0,4.0,763,1,3.0,8640,4.0,72.0,0,60,3.0,0.0,6.0,0,6,45,5,7,2.0,0,0.0,1.0,1.0,4.0,2.0,0,7,756.0,169,2009,2009,2010,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,215200
763,1268,1097,0,3,0.0,3.0,2.0,1163.0,0.0,6.0,1.0,1.0,0.0,3.0,89.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,4.0,1,2.0,2,7.0,856.0,3.0,3.0,2.0,3.0,5.0,1999.0,2365,1,1.0,4.0,764,1,3.0,9430,4.0,82.0,0,60,1.0,673.0,6.0,0,7,128,5,8,2.0,0,0.0,1.0,1.0,4.0,8.0,180,8,1252.0,0,1999,1999,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,337000
764,1494,0,0,2,4.0,4.0,3.0,437.0,1057.0,2.0,6.0,1.0,0.0,3.0,0.0,2.0,2.0,4.0,0,3.0,3.0,4.0,4.0,4.0,1,2.0,1,7.0,481.0,2.0,3.0,3.0,3.0,5.0,1995.0,1494,1,1.0,4.0,765,1,4.0,9549,1.0,30.0,0,120,1.0,0.0,2.0,0,4,30,5,8,2.0,0,0.0,1.0,3.0,4.0,8.0,216,6,1494.0,0,1995,1996,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,270000
765,1506,0,0,2,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1498.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,4.0,1,2.0,2,7.0,592.0,2.0,3.0,3.0,3.0,5.0,2008.0,1506,0,1.0,4.0,766,1,4.0,14587,4.0,75.0,0,20,1.0,284.0,1.0,0,8,174,5,9,2.0,0,0.0,1.0,1.0,5.0,6.0,0,6,1498.0,0,2008,2008,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,264132
766,980,734,0,3,0.0,3.0,1.0,394.0,0.0,6.0,1.0,0.0,0.0,3.0,586.0,2.0,2.0,4.0,156,2.0,2.0,0.0,0.0,3.0,1,1.0,2,7.0,496.0,2.0,3.0,1.0,3.0,5.0,1988.0,1714,1,1.0,2.0,767,1,2.0,10421,4.0,80.0,0,60,1.0,42.0,6.0,500,3,66,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,980.0,228,1988,1988,2010,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,196500
767,983,767,0,4,0.0,3.0,2.0,660.0,0.0,5.0,1.0,1.0,0.0,3.0,323.0,2.0,2.0,4.0,156,2.0,2.0,0.0,0.0,0.0,0,1.0,2,4.0,423.0,1.0,3.0,1.0,3.0,5.0,1989.0,1750,0,1.0,4.0,768,1,2.0,12508,4.0,75.0,0,50,1.0,0.0,5.0,1300,7,0,7,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,983.0,245,1940,1985,2008,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,160000
768,1836,0,0,3,0.0,3.0,1.0,24.0,0.0,6.0,1.0,0.0,0.0,3.0,1836.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,4.0,1,2.0,2,7.0,484.0,2.0,3.0,3.0,3.0,5.0,2004.0,1836,0,1.0,4.0,769,1,3.0,9100,4.0,70.0,0,20,1.0,0.0,6.0,0,10,33,5,7,2.0,0,0.0,1.0,3.0,4.0,8.0,0,8,1860.0,120,2004,2005,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,216837
769,1690,1589,0,4,0.0,3.0,4.0,1416.0,0.0,5.0,1.0,1.0,0.0,3.0,234.0,2.0,2.0,4.0,0,2.0,4.0,0.0,0.0,4.0,1,2.0,3,4.0,841.0,3.0,3.0,3.0,3.0,3.0,2003.0,3279,1,1.0,4.0,770,1,4.0,53504,1.0,47.0,0,60,1.0,603.0,5.0,0,6,36,5,8,2.0,0,0.0,1.0,3.0,4.0,8.0,210,12,1650.0,503,2003,2003,2010,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,538000
770,858,0,0,2,0.0,3.0,3.0,685.0,0.0,6.0,1.0,1.0,0.0,3.0,173.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,576.0,2.0,3.0,1.0,3.0,1.0,1983.0,858,0,1.0,2.0,771,1,2.0,7252,1.0,68.0,0,85,1.0,0.0,6.0,0,4,0,5,5,2.0,0,0.0,1.0,3.0,4.0,8.0,0,5,858.0,120,1982,1982,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,134900
771,1220,0,0,2,0.0,2.0,1.0,836.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,396.0,2.0,3.0,1.0,3.0,1.0,1951.0,1220,0,1.0,2.0,772,1,2.0,8877,4.0,67.0,0,20,1.0,0.0,2.0,0,4,0,5,4,2.0,0,0.0,1.0,1.0,4.0,0.0,0,6,836.0,0,1951,1951,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,102000
772,1117,0,0,3,0.0,3.0,3.0,422.0,127.0,5.0,4.0,1.0,0.0,2.0,480.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,1,1.0,1,7.0,672.0,2.0,3.0,1.0,3.0,1.0,1976.0,1117,0,1.0,2.0,773,1,2.0,7819,4.0,94.0,0,80,1.0,0.0,5.0,0,3,0,5,6,2.0,0,0.0,1.0,1.0,0.0,8.0,0,6,1029.0,144,1976,1976,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,107000
773,912,0,0,2,0.0,3.0,1.0,456.0,0.0,3.0,1.0,0.0,0.0,2.0,456.0,1.0,2.0,0.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,275.0,1.0,3.0,2.0,3.0,5.0,1958.0,912,0,1.0,4.0,774,1,2.0,10150,4.0,70.0,0,20,1.0,1.0,3.0,0,7,0,5,5,2.0,0,0.0,1.0,1.0,4.0,0.0,0,5,912.0,0,1958,1958,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,114500
774,1973,0,0,3,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1935.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,4.0,1,2.0,2,7.0,895.0,3.0,3.0,3.0,3.0,5.0,2006.0,1973,0,1.0,3.0,775,1,3.0,14226,0.0,110.0,0,20,1.0,375.0,1.0,0,7,45,5,8,2.0,0,0.0,1.0,3.0,5.0,6.0,0,9,1935.0,315,2006,2006,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,395000
775,1204,0,0,2,4.0,3.0,1.0,866.0,0.0,6.0,1.0,1.0,0.0,4.0,338.0,2.0,2.0,4.0,0,2.0,2.0,4.0,4.0,0.0,0,2.0,2,7.0,412.0,2.0,3.0,3.0,3.0,5.0,1998.0,1204,0,1.0,4.0,776,1,2.0,4500,2.0,32.0,0,120,0.0,320.0,6.0,0,6,247,5,6,2.0,0,0.0,1.0,3.0,4.0,8.0,0,5,1204.0,0,1998,1998,2009,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,162000
776,1614,0,0,3,0.0,3.0,3.0,20.0,0.0,6.0,1.0,0.0,0.0,3.0,1594.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,0.0,0,2.0,2,7.0,865.0,3.0,3.0,2.0,3.0,5.0,2005.0,1614,0,1.0,4.0,777,1,3.0,11210,4.0,86.0,0,20,1.0,240.0,6.0,0,7,59,5,7,2.0,0,0.0,1.0,1.0,5.0,6.0,0,7,1614.0,144,2005,2006,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,221500
777,894,0,0,3,0.0,3.0,1.0,762.0,0.0,5.0,1.0,1.0,0.0,2.0,102.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,2.0,1,1.0,1,7.0,440.0,2.0,3.0,1.0,3.0,5.0,1974.0,894,0,1.0,2.0,778,1,2.0,13350,4.0,100.0,0,20,1.0,0.0,5.0,0,6,0,5,5,2.0,0,0.0,1.0,3.0,4.0,8.0,0,5,864.0,241,1974,1974,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,142500
778,2020,0,0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0,2.0,2.0,2.0,2.0,3.0,2,3.0,2,7.0,630.0,2.0,3.0,1.0,3.0,1.0,1977.0,2020,0,1.0,2.0,779,2,2.0,8400,4.0,60.0,0,90,2.0,320.0,0.0,0,10,0,5,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,10,0.0,0,1977,1977,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,144000
779,1004,0,0,2,2.0,3.0,4.0,975.0,0.0,6.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,4.0,0,2.0,2.0,2.0,2.0,0.0,0,1.0,1,7.0,504.0,2.0,3.0,1.0,3.0,5.0,1977.0,1004,0,1.0,2.0,780,1,2.0,10530,4.0,78.0,0,90,1.0,90.0,6.0,0,5,0,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,4,975.0,0,1977,1977,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,135000
780,1253,0,0,3,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1237.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,1,2.0,2,7.0,402.0,2.0,3.0,3.0,3.0,5.0,1995.0,1253,0,1.0,3.0,781,1,2.0,7875,4.0,63.0,0,20,1.0,38.0,1.0,0,6,21,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,1237.0,220,1995,1996,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,176000
781,810,793,0,3,0.0,3.0,1.0,387.0,0.0,5.0,1.0,0.0,0.0,3.0,374.0,2.0,2.0,4.0,0,3.0,3.0,0.0,0.0,0.0,0,2.0,2,7.0,484.0,2.0,3.0,2.0,3.0,5.0,1992.0,1603,1,1.0,4.0,782,1,3.0,7153,4.0,65.0,0,60,1.0,0.0,5.0,0,7,124,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,761.0,0,1992,1992,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,175900
782,1430,0,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1413.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,0.0,0,2.0,2,7.0,605.0,2.0,3.0,2.0,3.0,5.0,2001.0,1430,0,1.0,4.0,783,1,3.0,16285,4.0,67.0,0,20,1.0,0.0,1.0,0,6,33,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,1413.0,0,2001,2002,2009,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,187100
783,1110,0,0,1,0.0,3.0,3.0,1097.0,0.0,6.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,4.0,0,3.0,2.0,0.0,0.0,3.0,1,2.0,1,7.0,602.0,2.0,3.0,3.0,3.0,5.0,1978.0,1110,0,1.0,4.0,784,1,3.0,9101,0.0,68.0,0,85,1.0,104.0,6.0,0,7,30,6,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,4,1097.0,303,1978,1978,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,165500
784,742,742,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,742.0,2.0,2.0,4.0,134,2.0,2.0,0.0,0.0,4.0,1,1.0,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,1484,0,1.0,4.0,785,1,2.0,6300,4.0,35.0,0,75,0.0,0.0,1.0,0,6,291,6,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,9,742.0,0,1914,2001,2008,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,128000
785,1342,0,0,3,0.0,3.0,1.0,251.0,630.0,3.0,2.0,0.0,0.0,2.0,491.0,1.0,2.0,4.0,0,2.0,2.0,0.0,0.0,4.0,1,1.0,2,7.0,457.0,2.0,3.0,1.0,3.0,5.0,1967.0,1342,0,1.0,2.0,786,1,2.0,9790,4.0,68.0,0,20,1.0,0.0,3.0,0,9,0,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,197,7,1372.0,0,1967,1967,2009,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,161500
786,966,686,0,4,0.0,3.0,1.0,686.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,196,3.0,2.0,0.0,0.0,0.0,0,2.0,2,7.0,416.0,1.0,3.0,1.0,3.0,1.0,1961.0,1652,0,1.0,2.0,787,1,2.0,10800,4.0,60.0,0,50,0.0,0.0,2.0,1200,6,0,6,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,686.0,0,1915,1950,2010,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,139000
787,956,1128,0,4,0.0,3.0,1.0,656.0,0.0,6.0,1.0,1.0,0.0,3.0,300.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,0.0,0,2.0,2,7.0,618.0,2.0,3.0,2.0,3.0,3.0,2004.0,2084,1,1.0,4.0,788,1,3.0,10142,4.0,76.0,0,60,1.0,0.0,6.0,0,1,45,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,8,956.0,0,2004,2004,2010,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,233000
788,901,0,0,2,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,901.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,281.0,1.0,3.0,1.0,2.0,1.0,1954.0,901,0,1.0,4.0,789,1,2.0,6000,0.0,50.0,0,20,0.0,0.0,1.0,0,8,0,7,4,2.0,0,0.0,1.0,1.0,4.0,8.0,0,4,901.0,0,1954,2000,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,107900
789,976,1111,0,5,0.0,2.0,4.0,568.0,0.0,2.0,1.0,0.0,0.0,2.0,264.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,2,7.0,444.0,2.0,3.0,3.0,3.0,5.0,1966.0,2087,1,1.0,3.0,790,1,3.0,12205,4.0,68.0,0,60,1.0,157.0,2.0,0,7,168,8,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,9,832.0,133,1966,2007,2007,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,187500
790,1145,0,0,2,4.0,3.0,1.0,16.0,0.0,6.0,1.0,0.0,0.0,3.0,1129.0,2.0,2.0,4.0,0,2.0,3.0,4.0,4.0,4.0,1,2.0,2,7.0,397.0,2.0,3.0,3.0,3.0,5.0,2005.0,1145,0,1.0,4.0,791,1,3.0,3182,4.0,43.0,0,120,1.0,11.0,6.0,0,9,16,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,1145.0,100,2005,2006,2009,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,160200
791,1062,0,0,3,0.0,3.0,3.0,539.0,0.0,5.0,1.0,1.0,0.0,3.0,490.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,2,2.0,1,7.0,539.0,2.0,3.0,2.0,3.0,5.0,1976.0,1062,0,1.0,2.0,792,1,2.0,11333,0.0,68.0,0,80,1.0,0.0,5.0,0,5,0,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,1029.0,120,1976,1976,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,146800
792,1127,886,0,3,0.0,3.0,3.0,862.0,0.0,6.0,1.0,1.0,0.0,3.0,255.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,3.0,1,2.0,2,7.0,455.0,2.0,3.0,1.0,3.0,5.0,1997.0,2013,1,1.0,4.0,793,1,2.0,9920,1.0,92.0,0,60,1.0,0.0,6.0,0,6,130,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,8,1117.0,180,1996,1997,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,269790
793,1496,0,0,3,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1496.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,0.0,0,2.0,2,7.0,474.0,2.0,3.0,3.0,3.0,5.0,2007.0,1496,0,1.0,4.0,794,1,3.0,9158,4.0,76.0,0,20,1.0,140.0,1.0,0,6,130,5,8,2.0,0,0.0,1.0,1.0,5.0,6.0,0,7,1496.0,168,2007,2007,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,225000
794,1086,809,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,712.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,3.0,1,2.0,2,7.0,409.0,2.0,3.0,3.0,3.0,5.0,1994.0,1895,1,1.0,4.0,795,1,3.0,10832,0.0,68.0,0,60,1.0,0.0,1.0,500,10,46,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,712.0,143,1994,1996,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,194500
795,888,676,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,650.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,1,1.0,2,7.0,476.0,2.0,3.0,1.0,3.0,5.0,1980.0,1564,1,1.0,2.0,796,1,2.0,8400,4.0,70.0,0,60,1.0,130.0,1.0,0,4,50,6,6,2.0,0,0.0,1.0,1.0,4.0,8.0,204,7,650.0,0,1980,1981,2010,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,171000
796,1285,0,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,660.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,1,1.0,1,7.0,528.0,2.0,3.0,2.0,3.0,5.0,1977.0,1285,1,1.0,4.0,797,1,2.0,8197,4.0,71.0,0,20,1.0,148.0,1.0,0,4,0,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,660.0,138,1977,1977,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,143500
797,773,0,0,2,0.0,3.0,1.0,570.0,0.0,4.0,1.0,0.0,0.0,2.0,203.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,240.0,1.0,3.0,1.0,3.0,5.0,1953.0,773,0,1.0,3.0,798,1,2.0,7677,4.0,57.0,0,20,1.0,0.0,4.0,0,4,0,5,5,2.0,0,0.0,1.0,1.0,0.0,8.0,0,4,773.0,0,1953,1953,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,110000
798,1966,1174,0,4,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1926.0,2.0,2.0,4.0,0,2.0,4.0,0.0,0.0,4.0,2,2.0,3,7.0,820.0,3.0,3.0,3.0,3.0,3.0,2009.0,3140,1,1.0,4.0,799,1,4.0,13518,4.0,104.0,0,60,1.0,860.0,1.0,0,7,78,5,9,2.0,0,0.0,1.0,3.0,5.0,6.0,0,11,1926.0,144,2008,2009,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,485000
799,981,787,0,3,0.0,3.0,1.0,569.0,0.0,5.0,1.0,1.0,0.0,3.0,162.0,1.0,2.0,4.0,264,2.0,2.0,0.0,0.0,3.0,2,0.0,1,7.0,240.0,1.0,3.0,1.0,3.0,1.0,1939.0,1768,1,1.0,4.0,800,1,3.0,7200,0.0,60.0,0,50,1.0,252.0,5.0,0,6,0,7,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,731.0,0,1937,1950,2007,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,175000
800,616,1072,0,4,0.0,3.0,4.0,462.0,0.0,6.0,1.0,1.0,0.0,3.0,154.0,1.0,2.0,4.0,185,2.0,2.0,0.0,0.0,0.0,0,2.0,2,7.0,603.0,2.0,3.0,2.0,3.0,5.0,1997.0,1688,1,1.0,3.0,801,1,3.0,12798,4.0,79.0,0,60,1.0,0.0,6.0,400,5,114,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,8,616.0,403,1997,1997,2008,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,200000
801,1196,0,0,2,0.0,3.0,1.0,197.0,0.0,2.0,1.0,1.0,0.0,2.0,999.0,2.0,2.0,0.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,440.0,2.0,3.0,1.0,3.0,1.0,1957.0,1196,0,1.0,4.0,802,1,2.0,4800,4.0,40.0,0,30,0.0,0.0,2.0,0,7,0,7,4,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,1196.0,0,1916,1990,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,109900
802,728,728,0,3,0.0,3.0,3.0,648.0,0.0,6.0,1.0,1.0,0.0,3.0,80.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,4.0,1,2.0,2,7.0,410.0,2.0,3.0,3.0,3.0,5.0,2005.0,1456,1,1.0,4.0,803,1,3.0,8199,4.0,63.0,0,60,1.0,0.0,6.0,0,10,18,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,728.0,36,2005,2005,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,189000
803,1734,1088,0,4,0.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1734.0,2.0,2.0,4.0,0,2.0,4.0,0.0,0.0,4.0,1,2.0,3,7.0,1020.0,3.0,3.0,2.0,3.0,3.0,2009.0,2822,1,1.0,4.0,804,1,4.0,13891,4.0,107.0,0,60,1.0,424.0,1.0,0,1,170,5,9,2.0,0,0.0,1.0,3.0,5.0,6.0,192,12,1734.0,52,2008,2009,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,582933
804,1128,0,0,2,0.0,3.0,1.0,812.0,0.0,2.0,1.0,0.0,0.0,2.0,124.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,5.0,286.0,1.0,3.0,1.0,3.0,5.0,1954.0,1128,0,1.0,2.0,805,1,2.0,9000,4.0,75.0,0,20,1.0,0.0,2.0,0,6,0,5,5,2.0,0,0.0,1.0,1.0,3.0,8.0,0,5,936.0,0,1954,1954,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,118000
